City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,klyuchi,52.2667,79.1667,0.79,94,51,6.93,RU,1706635999
364,bodaybo,57.8506,114.1933,-40.83,100,56,1.7,RU,1706635999
365,luganville,-15.5333,167.1667,78.82,88,95,3.38,VU,1706636000
366,kaya,13.0917,-1.0844,83.16,12,82,9.4,BF,1706636000
367,belmonte,-15.8631,-38.8828,85.05,67,59,11.18,BR,1706636001
368,sao tome,0.3365,6.7273,82.72,78,97,7.92,ST,1706635958
369,shantobe,52.4581,68.1839,-11.16,100,92,4.52,KZ,1706636002
370,san andres,12.5847,-81.7006,86.02,62,20,12.66,CO,1706636003
371,essaouira,31.5125,-9.77,78.3,23,100,3.44,MA,1706636003
372,mahanoro,-19.9,48.8,76.03,83,6,8.86,MG,1706636004
373,olinda,-8.0089,-34.8553,85.73,66,40,10.36,BR,1706636004
374,labrador city,52.9463,-66.9114,4.91,39,0,16.11,CA,1706636005
375,ufa,54.775,56.0375,21.94,93,100,10.0,RU,1706636005
376,qamdo,31.1667,97.2333,13.15,46,31,4.43,CN,1706636006
377,happy valley-goose bay,53.3168,-60.3315,3.51,43,20,17.27,CA,1706636007
378,galesong,-5.3166,119.3661,77.02,81,95,5.17,ID,1706636007
379,vadso,70.0744,29.7487,34.68,80,75,18.41,NO,1706636008
380,bandarbeyla,9.4942,50.8122,77.5,66,31,14.12,SO,1706636008
381,puerto ayacucho,5.6639,-67.6236,95.09,39,71,3.42,VE,1706636009
382,omachi,36.5,137.8667,30.33,66,3,3.91,JP,1706636009
383,gunjur,13.2019,-16.7339,93.27,15,0,10.36,GM,1706636010
384,lerwick,60.1545,-1.1494,44.6,81,67,28.54,GB,1706636011
385,porto murtinho,-21.6989,-57.8825,103.71,25,45,7.47,BR,1706636011
386,funafuti,-8.5243,179.1942,86.0,74,100,14.97,TV,1706636012
387,ciudad lazaro cardenas,17.9583,-102.2,82.72,61,100,2.93,MX,1706635748
388,ishikawa,26.4233,127.8214,72.34,73,75,6.91,JP,1706636014
389,ribeira grande,38.5167,-28.7,65.77,72,20,14.97,PT,1706636015
390,antsiranana,-12.2787,49.2917,77.7,86,16,5.5,MG,1706636015
391,beloomut,54.9448,39.3394,32.14,98,100,4.5,RU,1706636016
392,dauphin,51.1494,-100.0502,39.34,75,0,14.97,CA,1706636016
393,aykhal,66.0,111.5,-14.04,100,89,3.42,RU,1706636017
394,caconda,-13.7333,15.0667,61.02,93,92,8.25,AO,1706636017
395,weno,7.4515,151.8468,81.7,69,100,19.35,FM,1706636018
396,avarua,-21.2078,-159.775,75.25,94,20,1.14,CK,1706636019
397,vicosa,-20.7539,-42.8819,80.49,67,22,3.02,BR,1706636019
398,boca do acre,-8.7522,-67.3978,85.75,78,74,3.65,BR,1706636020
399,bonthe,7.5264,-12.505,83.62,66,51,12.21,SL,1706636021
400,nemuro,43.3236,145.575,28.78,66,90,12.57,JP,1706636021
401,ankazobe,-18.3167,47.1167,66.65,83,76,3.65,MG,1706636022
402,leninsk,48.7119,45.1994,28.87,87,100,13.89,RU,1706636022
403,savanna-la-mar,18.219,-78.1332,76.93,67,72,10.56,JM,1706636023
404,ghumarwin,31.45,76.7167,53.11,52,78,2.44,IN,1706636023
405,pittsburg,38.028,-121.8847,59.45,84,0,0.0,US,1706636024
406,hovd,48.0056,91.6419,-7.11,94,18,0.36,MN,1706636024
407,sirohi,24.8833,72.8667,62.96,43,100,2.19,IN,1706636025
408,anapa,44.8908,37.3239,26.94,93,0,8.95,RU,1706636025
409,astaneh-ye ashrafiyeh,37.2596,49.9444,42.73,95,100,2.98,IR,1706636026
410,suva,-18.1416,178.4415,76.48,100,75,3.44,FJ,1706636027
411,touros,-5.1989,-35.4608,86.31,63,15,17.43,BR,1706636027
412,marsa alam,25.0757,34.8918,63.12,46,0,9.8,EG,1706636028
413,sabang,5.8933,95.3214,82.17,77,40,14.16,ID,1706636028
414,ursulo galvan,22.7333,-98.3,71.33,68,100,3.85,MX,1706636029
415,mirnyy,62.5353,113.9611,-22.77,67,65,1.99,RU,1706636029
416,uaua,-9.8414,-39.4817,93.18,29,2,6.2,BR,1706636029
417,qala i naw,34.9874,63.1289,36.91,95,100,4.5,AF,1706636030
418,m'sila,35.7058,4.5419,56.55,60,100,7.47,DZ,1706636031
419,rabaul,-4.1967,152.1721,80.53,76,100,5.14,PG,1706636031
420,kudahuvadhoo,2.6708,72.8944,81.27,81,31,12.59,MV,1706636032
421,bueno brandao,-22.4408,-46.3508,81.72,38,25,6.35,BR,1706636032
422,tidjikja,18.5564,-11.4271,78.58,7,0,11.52,MR,1706636033
423,soanierana ivongo,-16.9167,49.5833,77.14,83,23,8.61,MG,1706636033
424,anshun,26.25,105.9333,47.5,98,90,3.8,CN,1706636034
425,artsyz,45.9919,29.4182,33.67,68,4,2.59,UA,1706636034
426,katsuura,35.1333,140.3,51.04,66,71,6.76,JP,1706636035
427,chonchi,-42.6128,-73.8092,72.61,44,4,2.91,CL,1706636035
428,gobabis,-22.45,18.9667,79.68,41,80,5.44,NA,1706636036
429,al jahra',29.3375,47.6581,61.63,45,0,5.37,KW,1706636036
430,severnoye,56.3491,78.3619,10.98,93,100,7.0,RU,1706636037
431,along,28.1667,94.7667,49.62,92,62,1.72,IN,1706636037
432,port douglas,-16.4833,145.4667,81.93,85,97,6.49,AU,1706636038
433,ocean shores,46.9737,-124.1563,53.6,94,100,5.99,US,1706635469
434,kattivakkam,13.2167,80.3167,78.89,76,15,7.76,IN,1706636039
435,persembe,41.0656,37.7714,42.22,89,94,0.22,TR,1706636040
436,lamu,-2.2717,40.902,82.62,84,91,13.6,KE,1706636040
437,hazard,37.2495,-83.1932,46.09,42,98,7.92,US,1706636041
438,manismata,-2.4667,111.0333,74.53,99,100,2.04,ID,1706636041
439,kirakira,-10.4544,161.9205,78.66,88,100,9.62,SB,1706636042
440,vanino,49.0869,140.2543,-0.08,72,48,7.92,RU,1706636042
441,ondjiva,-17.0667,15.7333,77.04,65,0,3.44,AO,1706636043
442,turaif,31.6725,38.6637,46.65,42,40,10.36,SA,1706636044
443,san luis de la loma,17.2706,-100.8939,84.25,59,100,6.17,MX,1706636045
444,chinde,26.8418,88.0763,44.91,59,29,5.84,NP,1706636045
445,kropyvnytskyi,48.5132,32.2597,32.23,72,19,5.99,UA,1706636046
446,petawawa,45.9001,-77.3328,26.58,84,100,10.36,CA,1706636046
447,egilsstadir,65.2653,-14.3948,33.71,51,0,8.05,IS,1706636047
448,fort mcmurray,56.7268,-111.381,36.91,80,100,4.61,CA,1706636003
449,oruro,-17.9833,-67.15,63.14,34,74,5.44,BO,1706636048
450,tirumullaivasal,11.2333,79.8333,76.8,80,25,10.09,IN,1706636049
451,dakhla,23.6848,-15.958,71.62,68,0,14.97,EH,1706636050
452,mount gambier,-37.8333,140.7667,51.78,89,5,5.23,AU,1706635863
453,enriquillo,17.9,-71.2333,89.28,67,23,7.72,DO,1706636051
454,abbadia san salvatore,42.8821,11.6695,41.85,50,23,1.14,IT,1706636052
455,lampazos de naranjo,27.0167,-100.5167,66.7,38,100,2.71,MX,1706636052
456,belyy yar,53.6039,91.3903,-14.91,84,91,0.0,RU,1706636053
457,beloyarskiy,63.7119,66.6722,5.0,93,100,8.99,RU,1706636053
458,rundu,-17.9333,19.7667,76.89,56,64,3.29,NA,1706636054
459,kargasok,59.0556,80.8572,2.34,96,97,10.51,RU,1706636054
460,port blair,11.6667,92.75,78.84,89,20,2.3,IN,1706636055
461,urangan,-25.3,152.9,77.2,98,100,5.99,AU,1706636056
462,changtu,42.7788,124.0955,11.07,95,100,10.85,CN,1706636056
463,kerikeri,-35.2268,173.9474,62.91,89,13,5.21,NZ,1706636057
464,davutlar,37.733,27.2944,49.42,64,89,13.35,TR,1706636058
465,khorostkiv,49.2111,25.9217,21.49,93,24,4.56,UA,1706636058
466,flying fish cove,-10.4217,105.6791,76.68,94,100,6.91,CX,1706636059
467,sao vicente,-23.9631,-46.3919,96.98,45,40,5.75,BR,1706636059
468,keetmanshoop,-26.5833,18.1333,95.92,15,21,5.75,NA,1706636060
469,tokmok,42.8417,75.3016,29.23,96,100,0.83,KG,1706636060
470,veraval,20.9,70.3667,72.21,81,47,10.25,IN,1706636061
471,tsiombe,-25.3,45.4833,73.9,71,16,17.07,MG,1706636062
472,chinsali,-10.5414,32.0816,64.49,95,58,2.06,ZM,1706636062
473,lagos,6.5833,3.75,89.92,53,47,9.22,NG,1706635776
474,qax,41.4225,46.9242,32.99,72,89,5.53,AZ,1706636063
475,whangarei,-35.7317,174.3239,61.11,98,8,3.74,NZ,1706636064
476,grand falls-windsor,48.9332,-55.6649,13.5,78,100,1.99,CA,1706636065
477,codrington,-38.2667,141.9667,56.35,78,19,8.77,AU,1706636066
478,lianzhou,24.7811,112.3825,58.23,99,100,1.32,CN,1706636066
479,buta,2.7858,24.73,80.49,34,97,2.13,CD,1706636067
480,la'ie,21.6477,-157.9253,73.36,96,10,1.99,US,1706636067
481,cudillero,43.5622,-6.1459,60.39,80,0,5.75,ES,1706636068
482,cockburn town,21.4612,-71.1419,74.14,62,61,16.82,TC,1706636068
483,kill devil hills,36.0307,-75.676,48.2,68,100,8.05,US,1706636069
484,beacon square,28.2086,-82.7554,65.21,55,12,3.0,US,1706636070
485,hoa binh,20.8133,105.3383,65.55,90,93,1.03,VN,1706636071
486,wum,6.3833,10.0667,78.3,26,30,2.84,CM,1706636071
487,mao,39.8885,4.2658,55.96,76,40,5.75,ES,1706636072
488,ulladulla,-35.35,150.4667,71.76,92,88,5.39,AU,1706636073
489,arendal,58.4615,8.7725,37.2,97,100,4.92,NO,1706636074
490,mossel bay,-34.1831,22.146,69.73,87,100,13.78,ZA,1706636074
491,monrovia,6.3005,-10.7969,87.57,73,85,12.26,LR,1706636075
492,bengbu,32.9408,117.3608,47.3,85,100,4.63,CN,1706636076
493,el calafate,-50.3408,-72.2768,58.73,66,99,8.99,AR,1706636076
494,camocim,-2.9022,-40.8411,88.61,59,7,18.19,BR,1706636077
495,maloye ganyushkino,46.6,49.2667,26.85,89,100,17.78,KZ,1706636078
496,tera,14.0078,0.7531,81.95,13,50,9.48,NE,1706636078
497,mahina,-17.5065,-149.489,80.37,89,75,4.61,PF,1706636079
498,general conesa,-40.1,-64.4333,99.52,17,44,7.76,AR,1706636079
499,rokytne,51.2796,27.214,31.01,76,43,6.82,UA,1706636080
500,tra mhor,52.1624,-7.1524,43.09,80,20,3.44,IE,1706636081
501,wotje,9.4543,170.2367,79.99,80,100,22.46,MH,1706636081
502,xiongzhou,25.1167,114.3,60.6,95,100,3.0,CN,1706636081
503,yeraliyev,43.2,51.65,30.72,62,36,9.06,KZ,1706636082
504,karachi,24.9056,67.0822,75.02,73,75,8.05,PK,1706635893
505,itogon,16.3167,120.7333,60.21,89,12,6.78,PH,1706636083
506,likisa,-8.6695,125.6875,68.0,86,100,2.39,TL,1706636084
507,santyoku,37.4406,129.1708,37.81,51,36,6.29,KR,1706636084
508,santa cruz,-17.8,-63.1667,93.25,52,20,16.11,BO,1706635805
509,kapa'a,22.0752,-159.319,70.12,85,40,5.75,US,1706636085
510,san juan bautista,-14.0108,-75.7358,89.89,41,97,5.32,PE,1706636086
511,coevorden,52.661,6.7405,47.08,82,100,16.84,NL,1706636086
512,tataouine,32.9297,10.4518,55.49,60,1,10.58,TN,1706636087
513,owen sound,44.5672,-80.9435,35.33,93,100,3.0,CA,1706635988
514,tadine,-21.55,167.8833,74.79,75,80,8.57,NC,1706636088
515,hami,42.8,93.45,23.49,54,92,4.18,CN,1706636089
516,newberry,34.2746,-81.6187,55.35,51,44,5.68,US,1706635900
517,urzhar,47.093,81.6294,16.0,95,100,2.66,KZ,1706636090
518,katerini,40.2719,22.5025,41.97,52,7,7.16,GR,1706636090
519,kilifi,-3.6305,39.8499,80.49,81,98,9.75,KE,1706636091
520,beohari,24.05,81.3833,58.78,48,89,4.81,IN,1706636091
521,dzhetygara,52.1908,61.2006,2.34,100,60,6.2,KZ,1706636092
522,port saint john's,-31.6229,29.5448,74.95,89,98,4.92,ZA,1706636092
523,malango,-2.9627,119.9001,69.75,98,100,1.86,ID,1706636093
524,ust'-ilimsk,58.0006,102.6619,-29.56,100,7,3.0,RU,1706636050
525,fort st. john,56.2499,-120.8529,46.29,49,40,28.77,CA,1706636093
526,tisul',55.7611,88.3122,-6.86,99,91,3.06,RU,1706636094
527,sejenane,37.0572,9.2381,56.35,80,38,8.66,TN,1706636094
528,mana,5.6592,-53.7767,83.86,67,65,11.77,GF,1706636095
529,port alberni,49.2413,-124.8028,49.84,90,99,1.7,CA,1706636095
530,el granada,37.5027,-122.4694,63.48,78,100,6.91,US,1706636096
531,puerto aysen,-45.4,-72.7,59.94,90,95,4.72,CL,1706636096
532,lae,-6.7221,146.9847,78.33,89,100,4.12,PG,1706636097
533,el nido,11.1858,119.3956,78.46,77,52,8.28,PH,1706636097
534,rio de janeiro,-22.9028,-43.2075,95.54,75,20,20.71,BR,1706635809
535,pospelikha,51.95,81.7667,-7.92,100,74,3.94,RU,1706636098
536,filipstad,59.7124,14.1683,33.69,100,100,1.41,SE,1706636099
537,revda,56.801,59.9303,18.93,93,100,10.04,RU,1706636099
538,strezhevoy,60.7333,77.5889,-8.03,99,71,8.01,RU,1706636100
539,taro,-8.3862,115.28,75.2,92,96,1.14,ID,1706636101
540,mundri,-6.9558,111.71,74.95,97,100,3.13,ID,1706636102
541,verkhov'ye,52.8119,37.2425,25.25,94,100,7.29,RU,1706636103
542,hotan,37.0997,79.9269,29.62,51,75,4.68,CN,1706636103
543,jacmel,18.2342,-72.5347,84.04,60,6,9.01,HT,1706636104
544,lufilufi,-13.8745,-171.5986,78.58,70,90,13.76,WS,1706636105
545,tongchuanshi,35.0806,109.0897,34.16,74,2,3.85,CN,1706636106
546,eyl,7.9803,49.8164,76.39,76,52,17.67,SO,1706636106
547,huilong,31.8111,121.655,47.21,98,100,4.68,CN,1706636108
548,rongelap,11.1635,166.8941,78.91,76,100,21.54,MH,1706636108
549,karaikkudi,10.0667,78.7833,76.15,77,45,9.22,IN,1706636109
550,bubaque,11.2833,-15.8333,78.8,64,59,11.83,GW,1706636110
551,olyokminsk,60.3736,120.4264,-37.73,100,38,3.27,RU,1706636110
552,wladyslawowo,54.7909,18.4009,38.93,76,100,8.19,PL,1706636111
553,krasnoarmeysk,51.0239,45.6969,30.07,93,97,14.18,RU,1706636111
554,murak,35.3763,36.6896,44.35,92,99,7.74,SY,1706636112
555,linxia chengguanzhen,35.6003,103.2064,28.58,41,83,1.05,CN,1706636112
556,shakawe,-18.3667,21.85,76.66,59,75,7.27,BW,1706636113
557,ongwediva,-17.7833,15.7667,84.16,30,48,6.71,NA,1706636114
558,cabanas,22.9758,-82.9219,70.95,50,82,9.75,CU,1706636115
559,chapaev,50.2,51.1667,26.67,96,100,13.58,KZ,1706636116
560,san antonio de pale,-1.4014,5.6325,81.84,78,97,5.7,GQ,1706636116
561,lautoka,-17.6167,177.4667,78.66,89,75,5.75,FJ,1706636117
562,zafarwal,32.3463,74.8999,57.63,59,90,5.12,PK,1706636117
563,dapaong,10.8639,0.205,87.66,12,74,7.38,TG,1706636118
564,paszto,47.9202,19.6983,32.56,85,14,2.01,HU,1706636119
565,kwadukuza,-29.3282,31.2895,78.69,93,41,5.99,ZA,1706636120
566,springfield,37.2153,-93.2982,55.22,60,0,8.99,US,1706636072
567,sechura,-5.5569,-80.8222,85.21,61,81,14.47,PE,1706636121
568,nagqu,31.5,92.0,9.91,38,68,2.46,CN,1706636121
569,plunge,55.9114,21.8442,36.19,87,100,6.76,LT,1706636122
570,mohr,54.3528,9.7167,46.96,88,75,16.11,DE,1706636123
571,amboasary,-25.0333,46.3833,73.67,77,1,14.52,MG,1706636123
572,zeya,53.75,127.2667,-22.52,99,63,2.89,RU,1706636124
573,kyshtovka,56.555,76.6271,10.35,97,100,3.0,RU,1706636124
574,noshiro,40.2039,140.0242,34.57,91,97,5.08,JP,1706636125
575,bells corners,45.3159,-75.8301,23.38,71,75,16.11,CA,1706636126
576,nejo,9.5,35.5,67.8,49,100,2.91,ET,1706636127
577,puerto santa,-8.9906,-78.6456,79.47,74,80,12.15,PE,1706636128
578,las veredas,23.1388,-109.7075,84.15,55,40,4.61,MX,1706636128
579,gimcheon,36.1218,128.1198,31.32,74,100,2.3,KR,1706636129
580,mazagao,-0.115,-51.2894,86.05,54,86,5.37,BR,1706636129
581,ashland,40.8167,-82.2665,36.99,94,100,12.15,US,1706636082
582,qandala,11.472,49.8728,76.96,79,18,4.99,SO,1706636088
