City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,el paujil,1.5701,-75.3286,93.49,31,51,7.81,CO,1706033985
276,las tablas,7.7667,-80.2833,87.89,61,77,13.49,PA,1706033985
277,ulsteinvik,62.3432,5.8487,43.7,72,88,7.0,NO,1706033986
278,claveria,18.6074,121.0832,70.38,88,100,16.55,PH,1706033986
279,nema,57.5067,50.5011,12.6,84,100,13.82,RU,1706033986
280,igarka,67.4667,86.5833,-0.08,92,100,10.92,RU,1706033987
281,tamanrasset,22.785,5.5228,62.51,25,0,12.66,DZ,1706033987
282,jertih,5.7336,102.4897,74.79,95,100,2.95,MY,1706033987
283,west end,26.6833,-78.9667,75.18,73,91,20.67,BS,1706033988
284,port isabel,26.0734,-97.2086,76.06,82,100,19.57,US,1706033988
285,hampton bays,40.869,-72.5176,41.07,65,100,8.01,US,1706033989
286,zhangye,38.9342,100.4517,8.8,53,57,5.61,CN,1706033989
287,sheridan,44.8333,-106.9173,43.18,61,0,0.0,US,1706033900
288,salalah,17.0151,54.0924,73.49,46,0,3.44,OM,1706033990
289,princeville,45.7668,-61.2985,31.64,68,75,27.63,CA,1706033990
290,bamboo flat,11.7,92.7167,78.89,69,20,4.61,IN,1706033991
291,teguise,29.0605,-13.564,66.42,52,0,9.22,ES,1706033991
292,nkove,-7.95,30.85,73.92,75,99,4.52,TZ,1706033991
293,vorkuta,67.5,64.0,5.81,96,100,9.53,RU,1706033992
294,vila velha,-20.3297,-40.2925,80.96,87,20,16.11,BR,1706033993
295,hithadhoo,-0.6,73.0833,83.89,73,29,7.54,MV,1706033993
296,kudamatsu,34.0,131.8667,28.36,71,31,21.45,JP,1706033993
297,fortuna,40.5982,-124.1573,53.35,97,100,0.0,US,1706033994
298,singkil,-7.9855,111.4161,75.87,95,81,3.02,ID,1706033995
299,san patricio,28.017,-97.5169,73.26,85,100,12.37,US,1706033995
300,saint-pierre,-21.3393,55.4781,82.08,89,75,8.05,RE,1706033995
301,kuanda,56.3161,116.0806,-3.46,99,92,1.07,RU,1706033996
302,antsiranana,-12.2787,49.2917,77.25,86,100,20.4,MG,1706033996
303,dalandzadgad,43.5708,104.425,-0.51,69,1,2.89,MN,1706033997
304,istgah-e rah ahan-e garmsar,35.2346,52.3094,51.89,58,85,1.54,IR,1706033997
305,boda,4.3189,17.4695,83.16,17,9,2.08,CF,1706033997
306,aflou,34.1128,2.1023,48.36,31,2,4.61,DZ,1706033998
307,arraial do cabo,-22.9661,-42.0278,71.46,88,100,12.66,BR,1706033998
308,bicester,51.9,-1.1536,55.72,97,100,19.57,GB,1706033999
309,kolonia town,6.964,158.206,82.4,83,100,6.91,FM,1706033999
310,nemuro,43.3236,145.575,30.25,79,6,11.21,JP,1706034000
311,bandarbeyla,9.4942,50.8122,76.66,67,41,22.15,SO,1706034000
312,mission,26.2159,-98.3253,73.13,95,100,3.44,US,1706034001
313,tabou,4.423,-7.3528,82.42,75,4,9.33,CI,1706034001
314,tysmenytsya,48.9022,24.8448,33.49,88,100,7.02,UA,1706034002
315,tocopilla,-22.092,-70.1979,77.7,70,58,10.54,CL,1706033778
316,parkland,47.1554,-122.434,50.58,91,100,9.22,US,1706034003
317,bridgewater,44.3835,-64.5155,38.82,54,84,23.02,CA,1706034003
318,nishinoomote,30.7333,131.0,45.93,81,100,37.29,JP,1706034004
319,corinto,37.9407,22.9573,42.89,57,0,3.91,GR,1706034004
320,claudio,-20.4433,-44.7658,77.11,78,94,2.13,BR,1706034005
321,yashkul',46.1711,45.3435,18.81,73,0,4.72,RU,1706034005
322,marsabit,2.3284,37.9899,75.22,29,44,9.33,KE,1706034006
323,padang,-0.9492,100.3543,80.65,89,100,3.76,ID,1706034006
324,yerofey pavlovich,53.9667,121.9667,-1.68,97,98,2.75,RU,1706034007
325,pul-e khumri,35.9446,68.7151,46.9,33,1,2.86,AF,1706034007
326,chibougamau,49.9168,-74.3659,-9.78,59,0,2.3,CA,1706034008
327,richards bay,-28.783,32.0377,71.1,81,64,12.86,ZA,1706034008
328,novodvinsk,64.4165,40.8122,33.55,88,99,13.96,RU,1706033959
329,timbuktu,16.7735,-3.0074,77.85,10,35,11.72,ML,1706034009
330,yarmouth,41.7057,-70.2286,41.97,64,75,11.99,US,1706034010
331,dubbo,-32.25,148.6167,64.53,77,0,10.36,AU,1706033775
332,dazhong,33.1997,120.4578,24.24,36,27,8.99,CN,1706034011
333,vorgashor,67.5833,63.95,5.77,96,100,9.93,RU,1706034011
334,revda,56.801,59.9303,3.81,80,16,6.8,RU,1706034011
335,broseley,52.6132,-2.4827,56.41,88,100,26.28,GB,1706034012
336,remire-montjoly,4.9167,-52.2667,84.24,74,75,13.8,GF,1706034012
337,jining,35.405,116.5814,22.86,43,0,4.12,CN,1706034013
338,garoowe,8.4054,48.4845,76.01,37,11,18.68,SO,1706034013
339,bel ombre,-4.6167,55.4167,84.04,74,40,9.22,SC,1706034014
340,lepsy,46.235,78.9456,11.41,81,2,5.46,KZ,1706034015
341,oppdal,62.5943,9.6912,19.06,86,40,9.64,NO,1706034015
342,rikaze,29.25,88.8833,25.74,37,1,2.19,CN,1706034016
343,bogale,16.2833,95.4,69.66,46,7,6.73,MM,1706034016
344,prince albert,53.2001,-105.7677,17.55,86,100,8.05,CA,1706034017
345,umm kaddadah,13.6017,26.6876,71.13,12,76,12.62,SD,1706034018
346,camocim,-2.9022,-40.8411,83.64,74,40,13.98,BR,1706034018
347,choyr,46.3611,108.3611,-6.72,80,1,4.29,MN,1706034019
348,bati,11.1833,40.0167,67.33,42,9,3.2,ET,1706034019
349,zaozersk,69.4005,32.4476,18.0,96,98,3.36,RU,1706034020
350,loango,-4.6719,11.8312,79.72,76,20,8.23,CG,1706034020
351,kayangel,8.0823,134.7173,81.97,74,100,22.35,PW,1706034021
352,darasun,51.6667,114.0,-10.43,99,39,3.18,RU,1706034021
353,atakpame,7.5333,1.1333,88.54,27,12,1.7,TG,1706034021
354,nouadhibou,20.931,-17.0347,76.98,36,100,14.97,MR,1706034022
355,aykhal,66.0,111.5,4.17,90,99,24.94,RU,1706034022
356,al mishkhab,31.8042,44.4911,64.51,27,100,15.88,IQ,1706034023
357,yoloten,37.2989,62.3597,46.51,60,74,8.61,TM,1706034023
358,piacabucu,-10.4056,-36.4344,88.45,62,19,18.88,BR,1706034024
359,at taraf,25.3628,49.725,63.14,28,5,9.69,SA,1706034024
360,paita,-5.0892,-81.1144,81.05,70,19,11.88,PE,1706034025
361,prince rupert,54.3161,-130.3201,44.29,93,100,26.46,CA,1706034025
362,kupang,-10.1667,123.5833,82.98,94,75,8.05,ID,1706034026
363,kingston,17.997,-76.7936,85.15,54,20,27.63,JM,1706033746
364,luanda,-8.8368,13.2343,80.6,75,20,9.22,AO,1706034027
365,blackfoot,43.1905,-112.345,40.55,100,100,2.33,US,1706034027
366,moa,20.6569,-74.9403,77.9,84,73,16.89,CU,1706034028
367,sao felix do xingu,-6.6447,-51.995,89.26,65,42,3.2,BR,1706034028
368,hammerfest,70.6634,23.6821,32.45,100,100,11.5,NO,1706034028
369,bull savanna,17.8868,-77.5902,82.4,59,1,24.43,JM,1706034029
370,miri,4.4148,114.0089,77.14,100,40,2.3,MY,1706034029
371,poxoreo,-15.8372,-54.3892,88.2,66,87,5.93,BR,1706034030
372,siwa oasis,29.2041,25.5195,56.61,44,6,9.69,EG,1706034030
373,kolonia,50.9333,6.95,48.88,80,75,12.66,DE,1706034030
374,kiunga,-6.1219,141.2906,72.12,98,100,1.77,PG,1706034031
375,port douglas,-16.4833,145.4667,80.33,83,93,2.91,AU,1706034031
376,fada,9.5667,8.3,76.08,14,3,3.22,NG,1706034032
377,bokkos,9.3,9.0,68.68,15,0,3.36,NG,1706034032
378,santa elena de uairen,4.6167,-61.1333,87.98,23,53,3.78,VE,1706034033
379,la ronge,55.1001,-105.2842,10.65,79,100,5.75,CA,1706034033
380,berezovo,63.9381,65.0419,12.96,92,100,11.32,RU,1706034033
381,humberto de campos,-2.5983,-43.4611,87.42,62,77,11.1,BR,1706034034
382,quatre cocos,-20.2078,57.7625,80.71,90,93,10.0,MU,1706034034
383,queenstown,-31.8976,26.8753,57.79,85,6,7.94,ZA,1706034035
384,lyubim,58.3625,40.6843,27.23,95,100,10.96,RU,1706034024
385,oneonta,42.4529,-75.0638,37.11,80,100,2.51,US,1706033976
386,leticia,-4.2153,-69.9406,87.85,74,40,5.75,CO,1706033853
387,nalut,30.3333,10.85,50.49,51,2,9.44,LY,1706034037
388,baringo,0.4667,35.9667,81.03,34,56,4.99,KE,1706034037
389,newnham,-41.3833,147.1333,59.32,76,75,10.36,AU,1706034037
390,at taj,24.2049,23.2857,56.5,46,100,9.82,LY,1706034038
391,taoudenni,22.6783,-3.9836,67.78,26,37,23.53,ML,1706034038
392,zheleznodorozhnyy,55.7503,38.0042,27.12,85,100,13.0,RU,1706034039
393,prineville,44.2999,-120.8345,47.62,88,20,5.75,US,1706034039
394,coronel oviedo,-25.4167,-56.45,89.51,42,57,7.45,PY,1706034039
395,el calafate,-50.3408,-72.2768,63.21,47,13,24.79,AR,1706034040
396,vecumnieki,56.6064,24.5222,37.65,95,100,13.42,LV,1706034040
397,laguna,38.421,-121.4238,59.54,92,100,5.75,US,1706034041
398,tafuna,-14.3358,-170.72,83.71,76,62,3.85,AS,1706034041
399,pelabuhanratu,-6.9875,106.5514,78.01,88,38,2.1,ID,1706034042
400,kargopol',61.5071,38.9456,29.32,94,100,11.21,RU,1706034042
401,mitsamiouli,-11.3847,43.2844,79.27,86,100,18.95,KM,1706034043
402,kulhudhuffushi,6.6221,73.07,82.17,76,11,4.45,MV,1706034043
403,urzhar,47.093,81.6294,11.39,60,0,5.1,KZ,1706034044
404,orsa,54.5153,30.4053,32.56,98,100,11.83,BY,1706034044
405,medina,24.4686,39.6142,77.43,44,20,18.41,SA,1706033828
406,pointe michel,15.25,-61.3833,86.94,54,75,12.66,DM,1706034045
407,basco,20.4487,121.9702,70.39,72,100,29.44,PH,1706034045
408,horta,38.5333,-28.6333,64.04,92,75,21.0,PT,1706033865
409,tralee,52.2704,-9.7026,53.85,66,75,42.57,IE,1706033918
410,laghouat,33.8,2.8651,55.72,27,16,4.9,DZ,1706034046
411,palembang,-2.9167,104.7458,77.09,94,75,8.05,ID,1706033789
412,cabedelo,-6.9811,-34.8339,88.47,65,30,10.8,BR,1706034047
413,warman,52.3168,-106.5679,24.71,85,75,11.5,CA,1706034048
414,abepura,-2.6333,140.5833,76.01,88,20,2.3,ID,1706034048
415,khon buri,14.5254,102.2459,68.47,55,91,9.37,TH,1706034048
416,las toscas,-28.3529,-59.258,87.94,34,0,11.95,AR,1706034049
417,lhokseumawe,5.1801,97.1507,77.43,87,96,3.6,ID,1706034049
418,kuta,-8.7233,115.1723,84.15,79,20,16.11,ID,1706034050
419,santa terezinha,-29.9002,-50.0904,74.41,57,75,15.59,BR,1706034050
420,mahina,-17.5065,-149.489,80.37,78,100,3.44,PF,1706034050
421,kharkhorin,47.1975,102.8238,-3.17,71,0,5.1,MN,1706034051
422,york,40.1254,-77.0,42.76,48,0,3.44,US,1706033693
423,morinville,53.8001,-113.652,15.39,81,100,3.44,CA,1706034052
424,trindade,-16.6494,-49.4889,80.35,76,75,7.52,BR,1706034052
425,palu,-0.8917,119.8707,76.73,96,100,1.28,ID,1706034053
426,kailua-kona,19.6406,-155.9956,75.51,76,100,6.91,US,1706033640
427,crookston,47.7741,-96.6081,27.48,80,100,12.66,US,1706034053
428,priozersk,61.0393,30.1291,36.0,87,100,15.41,RU,1706034054
429,aur,8.1499,171.1687,81.09,83,99,22.03,MH,1706034054
430,zemio,5.0314,25.1361,80.19,24,24,2.01,CF,1706034055
431,nandu,22.8525,110.8233,41.74,79,100,6.22,CN,1706034055
432,arkhara,49.4212,130.0842,-28.55,100,37,3.04,RU,1706034055
433,tailai,46.3833,123.4,6.82,76,74,9.15,CN,1706034056
434,cape canaveral,28.4058,-80.6048,77.09,77,20,12.66,US,1706033774
435,carnarvon,-24.8667,113.6333,73.11,74,8,29.53,AU,1706034057
436,nova sintra,14.8667,-24.7167,72.3,70,56,18.32,CV,1706034057
437,plettenberg bay,-34.0527,23.3716,66.54,76,0,19.35,ZA,1706034058
438,cumra,37.5732,32.7745,30.34,73,37,5.88,TR,1706034058
439,akrehamn,59.2667,5.1833,43.41,87,75,20.71,NO,1706034058
440,bride,54.3826,-4.3892,53.13,84,100,31.94,IM,1706034059
441,kabinda,-6.1333,24.4833,69.73,87,59,1.63,CD,1706034059
442,saint-philippe,-21.3585,55.7679,81.99,89,58,10.07,RE,1706034060
443,tudor vladimirescu,45.5667,27.65,28.54,84,84,7.92,RO,1706034060
444,curvelo,-18.7564,-44.4308,87.73,50,48,6.13,BR,1706033947
445,bafq,31.6128,55.4107,57.25,16,18,0.96,IR,1706034061
446,zdvinsk,54.7021,78.661,-2.76,91,100,3.53,RU,1706034061
447,parnu,58.3859,24.4971,35.69,93,100,24.16,EE,1706034062
448,korla,41.7597,86.1469,20.52,75,89,3.49,CN,1706034062
449,salmon arm,50.6998,-119.3024,37.44,100,100,1.14,CA,1706034063
450,dryden,49.7833,-92.7503,17.89,79,100,8.05,CA,1706034063
451,akureyri,65.6835,-18.0878,24.73,80,40,5.75,IS,1706034063
452,cururupu,-1.8283,-44.8683,87.69,61,45,7.92,BR,1706034064
453,ghatanji,20.1333,78.3167,70.59,41,43,7.07,IN,1706034064
454,woodland,38.6785,-121.7733,59.41,94,100,9.22,US,1706034040
455,chegdomyn,51.1167,133.0167,-27.85,99,26,1.83,RU,1706034066
456,porbandar,21.6422,69.6093,69.89,62,2,10.02,IN,1706034067
457,rundu,-17.9333,19.7667,76.05,52,98,2.73,NA,1706034067
458,andergrove,-21.0833,149.1833,82.65,78,94,19.19,AU,1706034068
459,concepcion de la sierra,-27.9831,-55.5203,84.6,66,58,7.11,AR,1706034068
460,buta,2.7858,24.73,80.37,30,15,2.64,CD,1706034068
461,sittwe,20.15,92.9,62.26,54,41,8.28,MM,1706034069
462,dalbandin,28.8947,64.4101,55.78,20,0,4.27,PK,1706034069
463,plyeshchanitsy,54.4222,27.8331,33.6,94,100,12.55,BY,1706034070
464,leava,-14.3,-178.1667,84.29,67,49,4.34,WF,1706034070
465,port lincoln,-34.7333,135.8667,64.76,85,99,12.35,AU,1706034071
466,yanam,16.7333,82.2167,69.51,88,19,2.86,IN,1706034071
467,torghay,49.6339,63.4981,10.17,94,96,6.89,KZ,1706034071
468,namsos,64.4662,11.4957,35.65,93,100,2.3,NO,1706034072
469,saint-paul,-21.0096,55.2707,82.51,85,33,12.91,RE,1706034072
470,salinopolis,-0.6136,-47.3561,83.84,74,41,10.65,BR,1706034073
471,trairi,-3.2778,-39.2689,86.94,60,63,11.36,BR,1706034019
472,beyneu,45.3167,55.2,16.09,83,97,7.11,KZ,1706034074
473,mantua,45.1667,10.7833,40.24,80,100,1.01,IT,1706034075
474,ceeldheer,3.8488,47.1806,78.96,74,21,20.8,SO,1706034075
475,malango,-2.9627,119.9001,68.92,93,100,2.95,ID,1706034076
476,gaigeturi,33.4644,126.3183,35.65,55,75,21.85,KR,1706034076
477,casper,42.8666,-106.3131,42.82,60,0,17.27,US,1706034077
478,aljezur,37.3191,-8.8033,59.14,82,0,3.44,PT,1706034077
479,guiglo,6.5456,-7.4966,90.28,32,1,5.17,CI,1706034078
